age,sex,height_cm,weight_kg,bmi,avg_surplus,days,weight_change
65,Female,157.0,56.6,23.0,-635,60,-5.62
56,Male,155.0,104.2,43.4,548,14,0.53
30,Female,155.0,60.6,25.2,-900,60,-6.86
46,Female,160.0,48.4,18.9,-7,21,-0.27
21,Male,174.0,68.4,22.6,-208,14,-0.4
20,Female,158.0,71.6,28.7,155,14,0.01
68,Male,166.0,77.3,28.1,347,90,3.83
59,Female,145.0,65.4,31.1,73,60,0.51
23,Male,170.0,86.8,30.0,250,14,0.66
30,Male,176.0,83.8,27.1,-489,30,-1.64
26,Female,161.0,87.6,33.8,591,7,0.31
37,Female,156.0,64.2,26.4,-770,90,-8.92
31,Male,175.0,94.0,30.7,104,60,0.38
33,Female,141.0,55.7,28.0,-680,60,-5.28
44,Male,168.0,91.3,32.3,-549,21,-1.09
25,Male,162.0,75.7,28.8,338,7,0.29
64,Male,172.0,71.4,24.1,116,21,0.72
55,Male,162.0,65.0,24.8,50,30,0.44
57,Female,146.0,78.6,36.9,343,14,0.63
24,Female,151.0,67.4,29.6,-483,21,-1.37
54,Female,170.0,48.8,16.9,62,7,-0.09
61,Male,189.0,74.6,20.9,-597,30,-2.77
24,Female,153.0,65.9,28.2,-177,14,-0.62
57,Male,162.0,85.3,32.5,-293,90,-2.79
35,Female,162.0,69.3,26.4,28,60,0.6
59,Female,154.0,76.3,32.2,-803,30,-3.14
41,Female,148.0,72.6,33.1,-862,14,-1.39
59,Female,161.0,72.1,27.8,-853,60,-7.12
23,Male,171.0,64.8,22.2,-503,90,-6.1
36,Female,166.0,83.7,30.4,-36,30,-0.06
30,Female,168.0,43.1,15.3,-664,60,-5.82
28,Male,181.0,108.3,33.1,587,90,5.72
32,Female,162.0,73.7,28.1,-280,90,-2.85
36,Male,179.0,92.8,29.0,-445,7,-0.42
22,Male,181.0,91.0,27.8,440,90,4.9
54,Female,161.0,49.6,19.1,-638,60,-4.93
45,Female,157.0,69.0,28.0,-618,60,-4.84
61,Male,163.0,61.8,23.3,-329,14,-0.47
54,Female,170.0,49.5,17.1,-794,21,-2.48
23,Female,164.0,70.5,26.2,122,90,1.5
18,Male,172.0,52.6,17.8,266,90,3.62
38,Male,185.0,68.1,19.9,-370,7,-0.67
41,Male,164.0,106.1,39.4,402,21,0.81
28,Female,159.0,66.1,26.1,-890,30,-3.27
58,Male,175.0,107.8,35.2,-103,7,-0.25
47,Female,166.0,81.2,29.5,195,14,0.33
56,Female,156.0,68.4,28.1,-335,30,-1.44
21,Female,154.0,56.6,23.9,520,30,1.94
60,Male,174.0,113.4,37.5,-254,7,-0.36
26,Male,178.0,82.9,26.2,477,21,1.01
40,Female,161.0,75.4,29.1,89,30,0.47
39,Female,167.0,64.2,23.0,-554,90,-6.2
60,Male,157.0,78.0,31.6,347,90,3.6
30,Female,159.0,56.4,22.3,-854,14,-1.32
28,Female,164.0,74.5,27.7,-616,60,-4.92
34,Female,151.0,52.6,23.1,270,30,0.92
35,Male,186.0,57.3,16.6,454,14,1.01
25,Female,157.0,85.1,34.5,-318,30,-1.02
24,Female,168.0,67.1,23.8,86,7,0.05
27,Female,166.0,49.9,18.1,146,7,0.3
41,Male,168.0,75.9,26.9,208,21,0.23
34,Female,151.0,89.7,39.3,459,14,0.68
36,Male,176.0,94.7,30.6,-770,7,-0.39
55,Female,154.0,82.9,35.0,-611,7,-0.22
28,Male,173.0,95.4,31.9,478,30,1.87
65,Male,180.0,81.1,25.0,-83,7,0.24
57,Male,188.0,76.7,21.7,-108,60,-0.95
24,Male,174.0,80.4,26.6,-296,7,-0.66
32,Male,189.0,58.6,16.4,-357,30,-1.59
25,Male,170.0,83.1,28.8,-533,7,-0.34
30,Female,156.0,69.2,28.4,-302,30,-0.98
35,Male,179.0,92.9,29.0,-790,7,-0.85
22,Female,163.0,72.2,27.2,-461,21,-1.47
15,Male,177.0,55.2,17.6,591,30,2.35
39,Female,173.0,63.9,21.4,-656,14,-1.33
54,Male,168.0,98.8,35.0,199,7,-0.38
31,Female,162.0,71.7,27.3,-848,30,-3.43
63,Male,176.0,66.4,21.4,201,30,0.8
35,Male,174.0,56.2,18.6,-504,21,-1.4
65,Female,163.0,46.5,17.5,154,7,0.05
28,Female,159.0,93.2,36.9,-155,14,-0.42
45,Male,172.0,92.0,31.1,264,14,0.28
57,Female,164.0,67.9,25.2,100,30,0.23
18,Male,170.0,62.3,21.6,-63,14,0.04
67,Male,196.0,89.3,23.2,200,21,0.55
35,Male,164.0,87.8,32.6,549,14,1.69
42,Female,166.0,62.8,22.8,-6,14,-0.1
50,Male,171.0,76.7,26.2,-640,60,-4.86
51,Male,191.0,83.1,22.8,-726,21,-2.07
16,Male,164.0,80.4,29.9,-79,30,-0.38
63,Female,161.0,77.6,29.9,-253,14,0.02
49,Male,177.0,80.0,25.5,13,7,0.29
70,Female,168.0,71.5,25.3,101,60,0.23
41,Female,163.0,75.4,28.4,-620,60,-5.1
49,Female,168.0,46.3,16.4,215,7,0.18
39,Female,158.0,88.5,35.5,587,90,6.04
64,Male,177.0,74.9,23.9,-413,90,-5.29
61,Male,160.0,82.4,32.2,494,90,5.23
65,Female,167.0,49.6,17.8,493,21,0.9
43,Male,169.0,87.1,30.5,-272,60,-1.87
59,Male,174.0,61.1,20.2,293,7,0.48
35,Male,162.0,84.0,32.0,499,30,1.97
40,Female,163.0,65.4,24.6,378,7,0.31
57,Female,164.0,51.0,19.0,-317,90,-3.26
19,Male,176.0,103.6,33.4,100,90,1.12
54,Female,165.0,62.2,22.8,-11,7,0.23
15,Female,153.0,64.7,27.6,-279,30,-1.24
47,Female,159.0,98.3,38.9,59,30,0.62
41,Female,162.0,77.2,29.4,502,60,3.91
41,Female,157.0,78.0,31.6,-861,21,-1.7
42,Male,187.0,80.5,23.0,453,90,5.65
42,Female,162.0,70.4,26.8,-348,21,-0.88
37,Male,187.0,97.9,28.0,343,14,0.73
40,Male,163.0,83.0,31.2,-739,60,-5.23
46,Female,157.0,58.7,23.8,437,30,1.48
57,Female,178.0,40.0,12.6,-228,7,-0.05
45,Male,168.0,40.0,14.2,475,30,2.18
50,Female,154.0,47.3,19.9,-258,14,-0.92
61,Male,183.0,61.8,18.5,220,90,2.55
70,Male,182.0,65.6,19.8,-6,90,0.21
21,Male,177.0,100.1,32.0,-600,21,-1.15
54,Female,152.0,64.4,27.9,-526,90,-5.94
27,Male,179.0,106.4,33.2,-92,90,-1.32
26,Male,177.0,56.9,18.2,-170,60,-1.7
59,Female,167.0,64.6,23.2,24,30,-0.01
18,Male,177.0,89.4,28.5,311,90,3.94
62,Female,164.0,77.9,29.0,260,90,2.85
58,Male,162.0,82.6,31.5,-813,21,-1.68
70,Male,174.0,76.3,25.2,-157,7,-0.34
52,Female,156.0,72.0,29.6,-678,30,-2.49
63,Male,177.0,73.4,23.4,-131,21,-0.64
21,Male,188.0,80.7,22.8,-96,21,-0.3
64,Male,171.0,87.6,30.0,594,14,0.73
23,Male,176.0,102.2,33.0,-318,60,-1.9
32,Male,181.0,75.0,22.9,-222,90,-2.76
22,Male,158.0,72.1,28.9,-133,30,-0.86
37,Female,156.0,61.3,25.2,-705,14,-1.69
56,Male,178.0,100.0,31.6,-811,7,-0.69
30,Male,152.0,88.4,38.3,165,60,1.05
61,Male,167.0,49.5,17.7,-449,7,-0.25
48,Female,161.0,49.1,18.9,-356,7,-0.39
50,Female,167.0,70.2,25.2,589,14,1.4
67,Female,150.0,75.9,33.7,-527,14,-0.98
39,Male,182.0,77.5,23.4,457,21,1.51
34,Female,154.0,62.7,26.4,43,14,-0.16
70,Male,179.0,75.4,23.5,-503,14,-1.4
46,Female,158.0,53.7,21.5,532,60,3.92
49,Male,176.0,89.6,28.9,33,60,-0.06
31,Male,170.0,79.2,27.4,-431,14,-1.08
27,Female,164.0,82.9,30.8,-223,21,-0.45
24,Male,187.0,53.3,15.2,-342,60,-2.99
27,Male,186.0,76.7,22.2,369,90,4.35
25,Male,172.0,80.1,27.1,-202,60,-1.45
56,Female,167.0,79.9,28.6,-845,30,-3.78
18,Female,161.0,41.6,16.0,132,90,1.82
50,Female,159.0,68.5,27.1,236,60,1.5
68,Female,156.0,64.4,26.5,-306,60,-2.57
57,Male,170.0,85.2,29.5,483,7,-0.12
37,Male,178.0,95.8,30.2,-262,30,-0.75
18,Male,166.0,89.4,32.4,-504,14,-1.19
61,Male,180.0,77.1,23.8,152,30,0.23
15,Male,186.0,88.1,25.5,-709,30,-3.0
53,Male,188.0,75.0,21.2,578,7,0.49
52,Male,181.0,80.2,24.5,125,21,0.3
25,Female,158.0,60.3,24.2,-425,30,-1.47
56,Male,177.0,77.3,24.7,-778,7,-0.74
24,Female,158.0,78.4,31.4,-22,90,-0.01
27,Male,168.0,92.4,32.7,-20,90,-0.12
60,Female,155.0,69.0,28.7,292,7,-0.02
69,Female,160.0,66.6,26.0,-475,7,-0.64
29,Female,172.0,49.5,16.7,-582,7,-0.22
66,Male,195.0,88.5,23.3,-281,21,-0.38
66,Male,169.0,71.1,24.9,328,30,1.54
58,Female,160.0,66.9,26.1,463,14,1.12
22,Female,164.0,66.2,24.6,-368,90,-4.2
31,Male,165.0,87.2,32.0,-829,14,-1.28
52,Female,151.0,75.8,33.2,-734,14,-1.19
70,Male,174.0,52.7,17.4,-83,30,0.19
60,Male,183.0,100.7,30.1,-863,90,-9.22
38,Male,180.0,105.8,32.7,186,14,0.37
28,Female,151.0,89.6,39.3,-851,21,-2.49
68,Female,166.0,79.8,29.0,-265,21,-1.17
30,Male,185.0,74.4,21.7,297,21,1.25
34,Female,176.0,41.7,13.5,-198,21,-0.44
69,Female,169.0,66.2,23.2,113,90,1.25
46,Male,176.0,87.5,28.2,-399,7,-0.34
29,Female,172.0,54.1,18.3,291,21,0.55
15,Female,166.0,66.2,24.0,-260,14,-0.56
39,Female,159.0,67.3,26.6,230,30,0.52
70,Male,171.0,89.8,30.7,529,60,3.62
39,Female,158.0,59.6,23.9,-329,90,-3.67
54,Male,189.0,90.5,25.3,-552,21,-1.37
29,Male,185.0,105.9,30.9,500,14,1.2
58,Female,147.0,54.6,25.3,122,90,1.51
58,Female,160.0,40.0,15.6,417,7,-0.32
49,Female,162.0,90.8,34.6,-333,7,0.27
58,Female,166.0,78.0,28.3,-378,90,-4.67
47,Female,173.0,91.4,30.5,-714,90,-7.47
36,Female,163.0,77.2,29.1,260,30,1.04
56,Male,183.0,102.6,30.6,367,14,0.67
61,Female,149.0,70.2,31.6,330,90,3.49
62,Male,168.0,95.6,33.9,-463,90,-4.85
26,Male,174.0,102.8,34.0,-167,90,-2.06
52,Female,168.0,57.3,20.3,-160,60,-0.51
15,Female,172.0,50.0,16.9,-720,30,-2.95
47,Male,168.0,89.0,31.5,-900,21,-2.19
46,Female,166.0,83.1,30.2,-399,21,-0.48
35,Female,171.0,47.7,16.3,-135,30,-0.85
70,Male,179.0,110.1,34.4,584,21,1.71
64,Female,147.0,73.3,33.9,411,90,4.15
17,Male,164.0,90.8,33.8,174,7,0.23
26,Female,153.0,71.8,30.7,545,7,0.54
26,Female,166.0,78.9,28.6,262,21,0.17
65,Female,165.0,71.5,26.3,-111,14,-0.65
44,Female,143.0,56.1,27.4,468,60,4.07
55,Female,160.0,83.0,32.4,480,90,4.98
60,Female,168.0,75.4,26.7,-596,90,-6.37
57,Male,163.0,102.0,38.4,-476,21,-0.78
19,Male,185.0,73.7,21.5,553,90,6.42
22,Male,186.0,62.3,18.0,-892,7,-0.96
37,Female,155.0,60.6,25.2,-123,90,-1.02
33,Female,162.0,42.2,16.1,-326,14,-0.13
56,Male,168.0,91.4,32.4,217,7,0.09
23,Male,173.0,66.6,22.3,538,60,4.54
35,Female,167.0,40.0,14.3,-423,30,-1.56
28,Female,163.0,72.1,27.1,-570,21,-1.27
25,Male,180.0,79.0,24.4,-406,14,-0.71
24,Female,159.0,49.2,19.5,174,21,0.32
25,Female,152.0,64.0,27.7,-361,30,-1.65
46,Female,165.0,62.5,23.0,64,7,-0.3
37,Female,163.0,88.2,33.2,-378,90,-3.49
39,Female,165.0,80.7,29.6,211,60,1.65
41,Female,153.0,52.7,22.5,-807,90,-9.73
56,Female,175.0,69.8,22.8,-386,7,-0.06
63,Female,167.0,97.2,34.9,-436,90,-4.73
44,Male,183.0,86.2,25.7,-3,90,-0.21
50,Male,165.0,64.8,23.8,71,21,0.77
56,Male,174.0,88.8,29.3,191,30,0.36
53,Female,154.0,56.5,23.8,453,30,1.83
22,Male,173.0,73.1,24.4,295,60,2.17
70,Female,158.0,58.4,23.4,-838,14,-1.76
24,Male,180.0,116.4,35.9,117,90,0.9
38,Male,178.0,66.6,21.0,-876,30,-3.4
51,Male,174.0,81.4,26.9,-280,7,-0.5
37,Female,157.0,53.8,21.8,-11,14,0.13
28,Male,184.0,63.6,18.8,-421,7,-0.39
66,Female,168.0,72.9,25.8,150,60,1.07
19,Female,167.0,48.1,17.2,294,21,0.69
28,Female,170.0,57.1,19.8,12,21,0.37
70,Male,161.0,72.9,28.1,-113,21,-0.07
55,Female,163.0,74.8,28.2,560,60,4.17
19,Female,171.0,57.5,19.7,79,90,0.63
57,Male,170.0,65.9,22.8,-557,90,-7.07
69,Male,188.0,76.7,21.7,85,90,1.36
20,Female,160.0,75.2,29.4,-178,14,-0.12
38,Female,163.0,72.3,27.2,-865,30,-3.1
41,Male,192.0,81.4,22.1,474,30,1.82
22,Male,184.0,89.9,26.6,294,14,0.72
26,Male,175.0,60.8,19.9,26,90,0.54
24,Female,163.0,71.4,26.9,110,90,1.27
25,Male,164.0,58.8,21.9,-34,90,-0.48
37,Male,172.0,74.3,25.1,-386,90,-4.76
40,Male,170.0,100.2,34.7,500,7,0.52
28,Male,169.0,73.2,25.6,-70,7,0.07
31,Male,172.0,57.5,19.4,-392,60,-3.15
25,Male,174.0,67.8,22.4,127,60,0.92
59,Female,176.0,58.6,18.9,-665,21,-1.88
26,Female,155.0,74.3,30.9,-421,7,-0.16
65,Male,170.0,88.1,30.5,-707,14,-1.58
45,Male,174.0,56.3,18.6,-773,7,-1.0
59,Male,173.0,82.7,27.6,333,7,-0.02
50,Female,155.0,58.1,24.2,-244,14,-0.49
29,Male,177.0,70.0,22.3,386,30,1.58
48,Male,162.0,81.4,31.0,56,30,-0.1
30,Female,157.0,46.9,19.0,-549,21,-1.28
21,Male,179.0,90.6,28.3,-583,30,-1.95
29,Male,174.0,67.5,22.3,-214,60,-1.57
30,Male,165.0,72.2,26.5,-758,7,-0.42
22,Male,189.0,70.4,19.7,-23,14,-0.25
16,Female,167.0,68.8,24.7,-211,14,-0.57
67,Female,160.0,67.9,26.5,-692,7,-0.47
43,Male,177.0,40.0,12.8,-113,7,-0.12
37,Male,180.0,81.8,25.2,374,60,2.69
67,Male,189.0,51.8,14.5,463,90,6.4
27,Female,162.0,79.5,30.3,-272,7,-0.15
37,Male,171.0,76.4,26.1,-791,60,-5.99
62,Male,184.0,72.7,21.5,396,14,0.52
50,Female,153.0,71.1,30.4,-73,7,0.41
37,Male,176.0,88.8,28.7,240,14,0.4
29,Male,165.0,66.4,24.4,-833,90,-9.49
16,Male,167.0,65.9,23.6,-458,21,-1.37
19,Female,155.0,58.4,24.3,-472,60,-3.64
24,Female,151.0,56.4,24.7,175,21,0.6
59,Female,156.0,60.3,24.8,122,21,0.93
50,Male,179.0,98.2,30.6,211,60,1.36
39,Female,160.0,70.5,27.5,-304,90,-3.5
58,Female,161.0,74.0,28.5,-433,30,-1.51
24,Male,172.0,69.1,23.4,-617,90,-7.53
26,Male,166.0,108.1,39.2,-520,7,-0.93
36,Male,176.0,69.9,22.6,-654,90,-7.9
66,Female,151.0,84.4,37.0,335,14,0.85
49,Male,185.0,62.5,18.3,117,14,0.71
62,Male,175.0,78.1,25.5,117,90,1.09
28,Female,159.0,60.3,23.9,429,21,0.88
62,Male,180.0,64.7,20.0,210,14,0.85
19,Female,163.0,51.4,19.3,-419,7,-0.5
27,Male,165.0,82.1,30.2,-431,14,-0.79
44,Male,178.0,90.8,28.7,-709,60,-5.13
17,Female,169.0,59.4,20.8,184,7,0.44
63,Female,159.0,79.9,31.6,412,90,4.62
63,Male,182.0,74.8,22.6,172,60,0.82
45,Female,160.0,63.7,24.9,-194,14,-0.69
32,Female,151.0,68.9,30.2,-400,60,-2.53
20,Male,170.0,78.1,27.0,-243,30,-0.88
49,Female,167.0,65.4,23.5,-495,21,-1.57
45,Male,189.0,70.3,19.7,-652,30,-2.63
57,Female,171.0,69.3,23.7,-253,7,0.1
48,Male,172.0,90.3,30.5,-545,90,-5.31
22,Male,180.0,67.7,20.9,209,60,1.63
21,Female,169.0,74.3,26.0,460,14,0.68
58,Female,153.0,55.0,23.5,-610,7,-0.64
23,Male,176.0,83.4,26.9,-891,21,-2.13
67,Female,163.0,92.0,34.6,412,21,1.43
20,Male,174.0,64.1,21.2,-459,60,-3.53
55,Female,168.0,67.5,23.9,-517,90,-6.2
69,Female,166.0,53.0,19.2,383,7,0.69
39,Female,166.0,63.7,23.1,360,14,1.07
18,Female,156.0,75.0,30.8,-29,30,-0.42
64,Female,164.0,65.2,24.2,-667,21,-1.89
25,Female,151.0,57.7,25.3,159,90,2.12
44,Female,173.0,61.0,20.4,209,30,0.83
70,Male,177.0,89.4,28.5,-235,14,-0.58
56,Female,160.0,74.3,29.0,-58,60,-0.4
17,Female,153.0,72.5,31.0,-95,21,-0.15
60,Male,178.0,73.5,23.2,92,21,-0.09
24,Female,162.0,48.4,18.4,-127,60,-1.07
56,Female,158.0,68.8,27.6,562,21,1.64
49,Male,172.0,66.6,22.5,-848,60,-6.74
31,Male,177.0,81.7,26.1,-822,21,-2.43
38,Male,166.0,87.3,31.7,-674,30,-2.5
21,Female,161.0,72.6,28.0,-677,21,-2.06
70,Female,171.0,76.6,26.2,-152,30,-0.32
28,Female,168.0,65.7,23.3,-782,21,-2.36
32,Female,154.0,77.4,32.6,-614,7,-0.46
43,Male,171.0,93.6,32.0,-121,14,-0.3
52,Female,165.0,65.5,24.1,450,21,1.03
43,Male,173.0,74.3,24.8,305,14,0.92
43,Male,176.0,105.7,34.1,-575,21,-1.45
47,Male,180.0,86.7,26.8,-818,21,-2.41
63,Female,156.0,62.8,25.8,209,14,0.15
37,Male,177.0,67.7,21.6,269,21,0.82
61,Male,177.0,97.9,31.2,494,14,1.06
59,Male,163.0,81.1,30.5,-250,30,-0.5
68,Male,177.0,78.4,25.0,-813,21,-2.27
66,Female,158.0,75.7,30.3,513,30,1.73
59,Female,163.0,45.4,17.1,-469,21,-1.37
28,Female,161.0,81.5,31.4,-326,90,-3.39
58,Female,154.0,51.4,21.7,-279,21,-0.99
56,Female,152.0,63.3,27.4,577,30,2.68
31,Female,166.0,57.0,20.7,-358,21,-0.97
52,Male,172.0,67.0,22.6,-65,60,-0.35
29,Female,163.0,66.3,25.0,-144,30,-0.46
44,Female,164.0,74.5,27.7,585,7,0.64
59,Female,158.0,90.8,36.4,529,60,3.41
25,Male,197.0,57.9,14.9,48,60,0.41
33,Male,180.0,76.5,23.6,-742,21,-1.46
59,Female,170.0,71.5,24.7,-381,30,-1.01
40,Female,160.0,92.2,36.0,99,7,0.12
68,Male,167.0,83.1,29.8,305,90,3.45
15,Female,142.0,78.2,38.8,228,60,1.13
55,Male,181.0,77.6,23.7,-170,90,-2.13
60,Female,168.0,70.4,24.9,106,30,0.39
66,Male,178.0,58.3,18.4,-437,14,-0.97
23,Male,173.0,65.2,21.8,54,14,0.04
70,Female,154.0,64.7,27.3,-183,90,-1.94
36,Female,165.0,66.5,24.4,126,7,-0.14
34,Male,181.0,80.3,24.5,408,60,3.25
34,Male,182.0,93.3,28.2,330,7,0.27
50,Female,163.0,62.6,23.6,199,60,1.3
51,Male,181.0,70.2,21.4,252,30,1.45
41,Female,165.0,68.2,25.1,-640,21,-1.55
18,Female,168.0,70.3,24.9,-623,60,-5.02
70,Female,147.0,78.7,36.4,358,21,1.04
27,Male,188.0,52.5,14.9,-89,30,-0.71
20,Male,172.0,60.1,20.3,-253,60,-2.12
48,Female,170.0,40.0,13.8,98,21,0.66
38,Male,180.0,99.0,30.6,-776,7,-0.54
49,Female,161.0,52.2,20.1,-653,90,-7.56
64,Male,174.0,73.1,24.1,-680,30,-2.35
20,Female,148.0,70.2,32.0,-51,21,0.01
30,Male,171.0,74.1,25.3,-801,7,-0.79
43,Female,158.0,90.8,36.4,-833,7,-0.43
59,Female,183.0,52.1,15.6,115,14,-0.27
48,Male,170.0,76.4,26.4,203,90,2.19
36,Male,180.0,54.5,16.8,-514,60,-4.43
49,Male,178.0,73.1,23.1,137,21,0.53
69,Male,164.0,80.2,29.8,-756,60,-5.99
41,Male,179.0,63.1,19.7,-286,21,-1.25
64,Male,164.0,87.8,32.6,-352,90,-4.3
58,Female,160.0,47.8,18.7,-381,14,-0.71
31,Female,168.0,51.1,18.1,401,60,3.32
28,Male,175.0,88.9,29.0,-783,21,-2.35
58,Male,165.0,76.4,28.1,43,60,0.02
26,Male,176.0,95.2,30.7,-490,14,-0.77
33,Female,154.0,60.4,25.5,-171,90,-1.68
28,Male,169.0,61.6,21.6,-598,14,-1.06
48,Male,170.0,89.5,31.0,200,30,1.06
31,Male,179.0,97.6,30.5,-809,60,-5.76
51,Female,163.0,55.9,21.0,-787,30,-2.94
67,Male,156.0,69.4,28.5,-407,30,-1.16
61,Female,153.0,78.8,33.7,425,90,4.42
68,Male,179.0,76.0,23.7,-865,90,-10.1
16,Male,181.0,72.7,22.2,-634,60,-5.02
40,Male,174.0,75.0,24.8,-162,14,-0.14
27,Male,160.0,90.6,35.4,-868,60,-5.88
66,Female,169.0,66.4,23.2,-99,30,-0.28
54,Male,170.0,63.4,21.9,-357,30,-1.46
32,Male,179.0,88.0,27.5,69,90,0.44
46,Male,173.0,86.3,28.8,-813,30,-3.18
48,Female,157.0,42.7,17.3,-635,90,-8.22
42,Male,169.0,86.4,30.3,-650,30,-2.22
41,Female,155.0,78.2,32.5,206,7,0.2
18,Female,163.0,60.5,22.8,209,60,1.97
40,Female,169.0,63.9,22.4,-726,21,-2.16
34,Female,169.0,84.5,29.6,-293,30,-1.53
60,Female,173.0,40.0,13.4,156,14,-0.03
63,Male,185.0,64.7,18.9,-890,14,-1.81
57,Female,148.0,80.3,36.7,-749,60,-4.93
16,Female,154.0,63.8,26.9,66,14,-0.16
62,Male,174.0,79.7,26.3,-53,7,-0.4
37,Male,163.0,51.8,19.5,161,21,0.54
38,Female,157.0,54.0,21.9,-200,60,-1.34
67,Female,159.0,53.7,21.2,453,14,0.34
63,Female,160.0,75.0,29.3,-712,21,-2.48
17,Male,165.0,52.1,19.1,-668,21,-1.99
35,Male,170.0,95.9,33.2,53,90,0.72
56,Female,153.0,66.7,28.5,386,7,0.39
45,Male,183.0,83.0,24.8,-866,90,-10.32
29,Female,170.0,48.2,16.7,163,7,0.34
44,Female,162.0,66.0,25.1,559,30,2.21
63,Male,168.0,82.4,29.2,-55,90,-0.68
27,Female,147.0,65.3,30.2,347,90,3.27
56,Male,177.0,80.1,25.6,-508,30,-2.2
56,Male,172.0,66.6,22.5,308,21,1.41
64,Male,182.0,65.3,19.7,-213,60,-1.76
31,Female,150.0,96.0,42.7,-452,90,-4.99
27,Female,152.0,85.2,36.9,-603,7,-0.58
45,Male,156.0,84.4,34.7,380,14,0.65
44,Female,160.0,77.0,30.1,177,14,0.53
37,Female,154.0,68.6,28.9,283,90,3.47
58,Female,163.0,48.9,18.4,156,7,-0.04
59,Female,160.0,69.0,27.0,-517,7,-0.09
28,Female,178.0,91.9,29.0,-613,7,-0.37
59,Female,150.0,81.7,36.3,72,90,0.62
27,Female,163.0,50.8,19.1,-521,7,-0.5
37,Male,171.0,81.6,27.9,72,14,0.28
16,Male,177.0,79.3,25.3,452,30,1.99
34,Male,175.0,105.9,34.6,224,21,0.17
68,Female,167.0,41.3,14.8,-193,7,-0.17
39,Female,163.0,67.2,25.3,464,21,1.26
54,Female,172.0,67.3,22.7,-73,60,-0.73
21,Male,167.0,94.3,33.8,-195,14,-0.45
50,Male,179.0,72.6,22.7,538,30,2.39
35,Male,171.0,61.9,21.2,-398,21,-0.95
56,Female,168.0,61.9,21.9,-590,14,-0.46
66,Male,186.0,77.8,22.5,-692,7,-0.81
44,Male,174.0,68.6,22.7,41,90,0.52
20,Female,149.0,71.1,32.0,-135,90,-1.35
41,Male,161.0,84.3,32.5,261,30,1.15
21,Female,169.0,52.3,18.3,-680,60,-5.53
40,Female,157.0,59.5,24.1,-421,21,-1.12
18,Male,190.0,61.2,17.0,-719,90,-9.48
50,Male,159.0,74.5,29.5,-437,30,-1.9
32,Male,174.0,63.1,20.8,541,60,4.25
26,Male,187.0,74.6,21.3,446,60,3.74
15,Male,169.0,87.0,30.5,-156,90,-1.94
64,Male,173.0,86.6,28.9,-751,30,-3.29
61,Male,178.0,68.1,21.5,593,90,7.16
60,Female,158.0,76.9,30.8,-664,90,-7.37
18,Male,188.0,69.4,19.6,-749,60,-6.08
34,Female,169.0,82.0,28.7,-284,21,-0.49
69,Female,156.0,67.5,27.7,512,7,0.4
47,Male,172.0,83.3,28.2,298,21,0.73
22,Female,166.0,57.7,20.9,-361,60,-2.51
22,Male,173.0,103.9,34.7,-218,90,-2.53
29,Female,160.0,68.4,26.7,-810,60,-6.61
69,Male,179.0,100.3,31.3,-494,30,-1.21
24,Female,155.0,59.9,24.9,105,30,0.46
65,Female,146.0,72.0,33.8,-270,90,-2.63
52,Female,164.0,72.6,27.0,569,14,0.95
66,Male,166.0,48.3,17.5,-232,60,-2.02
61,Female,155.0,51.6,21.5,371,30,1.23
33,Female,150.0,62.1,27.6,191,30,0.82
61,Female,150.0,80.5,35.8,-138,21,-0.09
24,Female,165.0,40.0,14.7,403,30,1.77
31,Male,180.0,109.0,33.6,407,90,4.54
26,Male,176.0,74.1,23.9,-418,21,-0.99
22,Female,153.0,47.8,20.4,-483,7,-0.67
20,Female,157.0,82.6,33.5,163,7,0.1
25,Female,165.0,49.2,18.1,-860,14,-1.82
21,Female,162.0,52.2,19.9,152,21,0.58
36,Female,168.0,62.9,22.3,-248,7,-0.11
18,Female,169.0,91.2,31.9,251,14,0.44
18,Male,181.0,91.1,27.8,-705,60,-5.27
70,Male,169.0,84.9,29.7,-37,60,-0.89
19,Male,168.0,84.4,29.9,-96,60,-0.88
19,Female,161.0,78.0,30.1,-878,60,-6.27
16,Female,157.0,46.0,18.7,-113,7,-0.05
22,Female,155.0,81.6,34.0,84,90,1.01
44,Male,174.0,58.7,19.4,-292,14,-0.53
61,Female,179.0,64.5,20.1,19,7,-0.38
56,Female,159.0,69.2,27.4,-411,60,-3.08
47,Female,162.0,53.8,20.5,17,21,0.08
19,Male,172.0,68.9,23.3,-535,21,-1.78
58,Male,177.0,109.8,35.0,-478,21,-1.26
17,Male,185.0,76.8,22.4,-794,30,-3.01
50,Female,168.0,50.6,17.9,-754,30,-2.77
37,Female,172.0,71.1,24.0,-699,7,-0.91
64,Female,159.0,50.5,20.0,-616,7,-0.32
32,Male,176.0,49.2,15.9,178,90,2.03
50,Male,189.0,85.8,24.0,-576,21,-1.93
39,Female,166.0,106.7,38.7,-367,90,-4.17
44,Male,176.0,82.8,26.7,-640,30,-2.33
67,Female,165.0,53.5,19.7,-264,60,-2.02
54,Male,169.0,88.6,31.0,-533,14,-0.96
38,Female,168.0,43.9,15.6,-407,90,-5.12
40,Female,165.0,62.7,23.0,-797,30,-3.09
54,Female,150.0,90.9,40.4,-143,60,-0.97
34,Male,181.0,73.7,22.5,-496,14,-0.98
24,Female,163.0,77.6,29.2,77,30,0.07
41,Female,165.0,52.3,19.2,597,21,2.07
18,Female,166.0,62.2,22.6,-172,90,-1.71
24,Male,167.0,67.3,24.1,-133,90,-1.19
